,doc_id,sentence_id,position,text,tokens,sentence_token_count
26,tlg0304.tlg001,lagt_tlg0304.tlg001_26,26,Περέννιος ὁ ἀνθύπατος εἶπεν.,"[('Περέννιος', 'περέννιος', 'PROPN', {'div': '7'}, 0, 9), ('ὁ', 'ὁ', 'DET', {'div': '7'}, 10, 11), ('ἀνθύπατος', 'ἀνθύπατος', 'NOUN', {'div': '7'}, 12, 21), ('εἶπεν', 'λέγω', 'VERB', {'div': '7'}, 22, 27), ('.', '.', 'PUNCT', {'div': '7'}, 27, 28)]",5
27,tlg0304.tlg001,lagt_tlg0304.tlg001_27,27,"Ὅ λέγω σοι, ποίησον καί μετανόησον, Ἀπολλώ,","[('Ὅ', 'ὅ', 'PRON', {'div': '7'}, 0, 1), ('λέγω', 'λέγω', 'VERB', {'div': '7'}, 2, 6), ('σοι', 'σύ', 'PRON', {'div': '7'}, 7, 10), (',', ',', 'PUNCT', {'div': '7'}, 10, 11), ('ποίησον', 'ποιέω', 'VERB', {'div': '7'}, 12, 19), ('καί', 'καί', 'CCONJ', {'div': '7'}, 20, 23), ('μετανόησον', 'μετανόησος', 'VERB', {'div': '7'}, 24, 34), (',', ',', 'PUNCT', {'div': '7'}, 34, 35), ('Ἀπολλώ', 'ἀπολλώ', 'PROPN', {'div': '7'}, 36, 42), (',', ',', 'PUNCT', {'div': '7'}, 42, 43)]",10
28,tlg0304.tlg001,lagt_tlg0304.tlg001_28,28,καί θῦσον τοῖς θεοῖς καί τῇ εἰκόνι τοῦ αὐτοκράτορος Κομόδου.,"[('καί', 'καί', 'CCONJ', {'div': '7'}, 0, 3), ('θῦσον', 'θύω', 'VERB', {'div': '7'}, 4, 9), ('τοῖς', 'ὁ', 'DET', {'div': '7'}, 10, 14), ('θεοῖς', 'θεός', 'NOUN', {'div': '7'}, 15, 20), ('καί', 'καί', 'CCONJ', {'div': '7'}, 21, 24), ('τῇ', 'ὁ', 'DET', {'div': '7'}, 25, 27), ('εἰκόνι', 'εἰκών', 'NOUN', {'div': '7'}, 28, 34), ('τοῦ', 'ὁ', 'DET', {'div': '7'}, 35, 38), ('αὐτοκράτορος', 'αὐτοκράτωρ', 'NOUN', {'div': '7'}, 39, 51), ('Κομόδου', 'κομόδης', 'PROPN', {'div': '7'}, 52, 59), ('.', '.', 'PUNCT', {'div': '7'}, 59, 60)]",11
29,tlg0304.tlg001,lagt_tlg0304.tlg001_29,29,Ὁ δέ Ἀπολλώς μειδιάσας εἶπεν.,"[('Ὁ', 'ὁ', 'DET', {'div': '8'}, 0, 1), ('δέ', 'δέ', 'ADV', {'div': '8'}, 2, 4), ('Ἀπολλώς', 'ἀπολλώς', 'PROPN', {'div': '8'}, 5, 12), ('μειδιάσας', 'μειδάω', 'VERB', {'div': '8'}, 13, 22), ('εἶπεν', 'λέγω', 'VERB', {'div': '8'}, 23, 28), ('.', '.', 'PUNCT', {'div': '8'}, 28, 29)]",6
30,tlg0304.tlg001,lagt_tlg0304.tlg001_30,30,"Περί μετανοίας καί ὅρκου, Περέννιε, δέδωκά σοι τήν ἀπολογίαν,","[('Περί', 'περί', 'ADP', {'div': '8'}, 0, 4), ('μετανοίας', 'μετάνοια', 'NOUN', {'div': '8'}, 5, 14), ('καί', 'καί', 'CCONJ', {'div': '8'}, 15, 18), ('ὅρκου', 'ὅρκος', 'NOUN', {'div': '8'}, 19, 24), (',', ',', 'PUNCT', {'div': '8'}, 24, 25), ('Περέννιε', 'περέννιος', 'PROPN', {'div': '8'}, 26, 34), (',', ',', 'PUNCT', {'div': '8'}, 34, 35), ('δέδωκά', 'δέδωκά', 'VERB', {'div': '8'}, 36, 42), ('σοι', 'σύ', 'PRON', {'div': '8'}, 43, 46), ('τήν', 'ὁ', 'DET', {'div': '8'}, 47, 50), ('ἀπολογίαν', 'ἀπολογία', 'NOUN', {'div': '8'}, 51, 60), (',', ',', 'PUNCT', {'div': '8'}, 60, 61)]",12
31,tlg0304.tlg001,lagt_tlg0304.tlg001_31,31,"περί δέ θυσίας ἄκουσον θυσίαν ἀναίμακτον καί καθαράν ἀναπέμπω κἀγώ καί πάντες Χριστιανοί τῷ παντοκράτορι θεῷ τῷ κυριεύοντι οὐρανοῦ καί γῆς καί πάσης πνοῆς, τήν δι’ εὐχῶν μάλιστα ὑπέρ νοητικῶν καί λογικῶν εἰκόνων τῶν τεταγμένων ὑπό τῆς προνοίας τοῦ θεοῦ βασιλεύειν ἐπί τῆς γῆς.","[('περί', 'περί', 'ADP', {'div': '8'}, 0, 4), ('δέ', 'δέ', 'ADV', {'div': '8'}, 5, 7), ('θυσίας', 'θυσία', 'NOUN', {'div': '8'}, 8, 14), ('ἄκουσον', 'ἀκούω', 'VERB', {'div': '8'}, 15, 22), ('θυσίαν', 'θυσία', 'NOUN', {'div': '8'}, 23, 29), ('ἀναίμακτον', 'ἀναίμακτος', 'ADJ', {'div': '8'}, 30, 40), ('καί', 'καί', 'CCONJ', {'div': '8'}, 41, 44), ('καθαράν', 'καθαρός', 'ADJ', {'div': '8'}, 45, 52), ('ἀναπέμπω', 'ἀναπέμπω', 'VERB', {'div': '8'}, 53, 61), ('κἀ', 'κἀ', 'PRON', {'div': '8'}, 62, 64), ('γώ', 'γώ', 'PRON', {'div': '8'}, 64, 66), ('καί', 'καί', 'CCONJ', {'div': '8'}, 67, 70), ('πάντες', 'πᾶς', 'DET', {'div': '8'}, 71, 77), ('Χριστιανοί', 'χριστιανός', 'ADJ', {'div': '8'}, 78, 88), ('τῷ', 'ὁ', 'DET', {'div': '8'}, 89, 91), ('παντοκράτορι', 'παντοκράτωρ', 'ADJ', {'div': '8'}, 92, 104), ('θεῷ', 'θεός', 'NOUN', {'div': '8'}, 105, 108), ('τῷ', 'ὁ', 'DET', {'div': '8'}, 109, 111), ('κυριεύοντι', 'κυριεύω', 'VERB', {'div': '8'}, 112, 122), ('οὐρανοῦ', 'οὐρανός', 'NOUN', {'div': '8'}, 123, 130), ('καί', 'καί', 'CCONJ', {'div': '8'}, 131, 134), ('γῆς', 'γῆ', 'NOUN', {'div': '8'}, 135, 138), ('καί', 'καί', 'CCONJ', {'div': '8'}, 139, 142), ('πάσης', 'πᾶς', 'DET', {'div': '8'}, 143, 148), ('πνοῆς', 'πνοή', 'NOUN', {'div': '8'}, 149, 154), (',', ',', 'PUNCT', {'div': '8'}, 154, 155), ('τήν', 'ὁ', 'DET', {'div': '8'}, 156, 159), ('δι’', 'δι’', 'ADP', {'div': '8'}, 160, 163), ('εὐχῶν', 'εὐχέω', 'NOUN', {'div': '8'}, 164, 169), ('μάλιστα', 'μάλα', 'ADV', {'div': '8'}, 170, 177), ('ὑπέρ', 'ὑπέρ', 'ADP', {'div': '8'}, 178, 182), ('νοητικῶν', 'νοητικός', 'ADJ', {'div': '8'}, 183, 191), ('καί', 'καί', 'CCONJ', {'div': '8'}, 192, 195), ('λογικῶν', 'λογικός', 'ADJ', {'div': '8'}, 196, 203), ('εἰκόνων', 'εἰκών', 'NOUN', {'div': '8'}, 204, 211), ('τῶν', 'ὁ', 'DET', {'div': '8'}, 212, 215), ('τεταγμένων', 'τάσσω', 'VERB', {'div': '8'}, 216, 226), ('ὑπό', 'ὑπό', 'ADP', {'div': '8'}, 227, 230), ('τῆς', 'ὁ', 'DET', {'div': '8'}, 231, 234), ('προνοίας', 'πρόνοια', 'NOUN', {'div': '8'}, 235, 243), ('τοῦ', 'ὁ', 'DET', {'div': '8'}, 244, 247), ('θεοῦ', 'θεός', 'NOUN', {'div': '8'}, 248, 252), ('βασιλεύειν', 'βασιλεύω', 'VERB', {'div': '8'}, 253, 263), ('ἐπί', 'ἐπί', 'ADP', {'div': '8'}, 264, 267), ('τῆς', 'ὁ', 'DET', {'div': '8'}, 268, 271), ('γῆς', 'γῆ', 'NOUN', {'div': '8'}, 272, 275), ('.', '.', 'PUNCT', {'div': '8'}, 275, 276)]",47
32,tlg0304.tlg001,lagt_tlg0304.tlg001_32,32,"διό καθ’ ἡμέραν κατά πρόσταγμα δικαίας ἐντολῆς εὐχόμεθα τῷ κατοικοῦντι ἐν οὐρανοῖς θεῷ ὑπέρ τοῦ βασιλεύοντος ἐν τῷδε τῷ κόσμῳ Κομόδου, εἰδότες ἀκριβῶς ὅτι οὐχ ὑπό ἄλλου τινός ἀλλά ὑπό μόνης τῆς τοῦ ἀνικήτου θεοῦ βουλῆς, τοῦ τά πάντα ἐνπεριέχοντος, ὡς προεῖπον, βασιλεύει ἐπί τῆς γῆς.","[('διό', 'διό', 'ADV', {'div': '9'}, 0, 3), ('καθ’', 'καθ’', 'ADP', {'div': '9'}, 4, 8), ('ἡμέραν', 'ἡμέρα', 'NOUN', {'div': '9'}, 9, 15), ('κατά', 'κατά', 'ADP', {'div': '9'}, 16, 20), ('πρόσταγμα', 'πρόσταγμα', 'NOUN', {'div': '9'}, 21, 30), ('δικαίας', 'δίκαιος', 'ADJ', {'div': '9'}, 31, 38), ('ἐντολῆς', 'ἐντολή', 'NOUN', {'div': '9'}, 39, 46), ('εὐχόμεθα', 'εὔχομαι', 'VERB', {'div': '9'}, 47, 55), ('τῷ', 'ὁ', 'DET', {'div': '9'}, 56, 58), ('κατοικοῦντι', 'κατοικέω', 'VERB', {'div': '9'}, 59, 70), ('ἐν', 'ἐν', 'ADP', {'div': '9'}, 71, 73), ('οὐρανοῖς', 'οὐρανός', 'NOUN', {'div': '9'}, 74, 82), ('θεῷ', 'θεός', 'NOUN', {'div': '9'}, 83, 86), ('ὑπέρ', 'ὑπέρ', 'ADP', {'div': '9'}, 87, 91), ('τοῦ', 'ὁ', 'DET', {'div': '9'}, 92, 95), ('βασιλεύοντος', 'βασιλεύω', 'VERB', {'div': '9'}, 96, 108), ('ἐν', 'ἐν', 'ADP', {'div': '9'}, 109, 111), ('τῷδε', 'ὅδε', 'DET', {'div': '9'}, 112, 116), ('τῷ', 'ὁ', 'DET', {'div': '9'}, 117, 119), ('κόσμῳ', 'κόσμος', 'NOUN', {'div': '9'}, 120, 125), ('Κομόδου', 'κομόδης', 'PROPN', {'div': '9'}, 126, 133), (',', ',', 'PUNCT', {'div': '9'}, 133, 134), ('εἰδότες', 'οἶδα', 'VERB', {'div': '9'}, 135, 142), ('ἀκριβῶς', 'ἀκριβῶς', 'ADV', {'div': '9'}, 143, 150), ('ὅτι', 'ὅτι', 'SCONJ', {'div': '9'}, 151, 154), ('οὐχ', 'οὐ', 'ADV', {'div': '9'}, 155, 158), ('ὑπό', 'ὑπό', 'ADP', {'div': '9'}, 159, 162), ('ἄλλου', 'ἄλλος', 'ADJ', {'div': '9'}, 163, 168), ('τινός', 'τίς', 'DET', {'div': '9'}, 169, 174), ('ἀλλά', 'ἀλλά', 'CCONJ', {'div': '9'}, 175, 179), ('ὑπό', 'ὑπό', 'ADP', {'div': '9'}, 180, 183), ('μόνης', 'μόνος', 'ADJ', {'div': '9'}, 184, 189), ('τῆς', 'ὁ', 'DET', {'div': '9'}, 190, 193), ('τοῦ', 'ὁ', 'DET', {'div': '9'}, 194, 197), ('ἀνικήτου', 'ἀνίκητος', 'ADJ', {'div': '9'}, 198, 206), ('θεοῦ', 'θεός', 'NOUN', {'div': '9'}, 207, 211), ('βουλῆς', 'βουλή', 'NOUN', {'div': '9'}, 212, 218), (',', ',', 'PUNCT', {'div': '9'}, 218, 219), ('τοῦ', 'ὁ', 'DET', {'div': '9'}, 220, 223), ('τά', 'ὁ', 'DET', {'div': '9'}, 224, 226), ('πάντα', 'πᾶς', 'ADJ', {'div': '9'}, 227, 232), ('ἐνπεριέχοντος', 'ἐνπεριέχω', 'VERB', {'div': '9'}, 233, 246), (',', ',', 'PUNCT', {'div': '9'}, 246, 247), ('ὡς', 'ὡς', 'ADV', {'div': '9'}, 248, 250), ('προεῖπον', 'προλέγω', 'VERB', {'div': '9'}, 251, 259), (',', ',', 'PUNCT', {'div': '9'}, 259, 260), ('βασιλεύει', 'βασιλεύω', 'VERB', {'div': '9'}, 261, 270), ('ἐπί', 'ἐπί', 'ADP', {'div': '9'}, 271, 274), ('τῆς', 'ὁ', 'DET', {'div': '9'}, 275, 278), ('γῆς', 'γῆ', 'NOUN', {'div': '9'}, 279, 282), ('.', '.', 'PUNCT', {'div': '9'}, 282, 283)]",51
33,tlg0304.tlg001,lagt_tlg0304.tlg001_33,33,Περέννιος ὁ ἀνθύπατος εἶπεν.,"[('Περέννιος', 'περέννιος', 'PROPN', {'div': '10'}, 0, 9), ('ὁ', 'ὁ', 'DET', {'div': '10'}, 10, 11), ('ἀνθύπατος', 'ἀνθύπατος', 'NOUN', {'div': '10'}, 12, 21), ('εἶπεν', 'λέγω', 'VERB', {'div': '10'}, 22, 27), ('.', '.', 'PUNCT', {'div': '10'}, 27, 28)]",5
34,tlg0304.tlg001,lagt_tlg0304.tlg001_34,34,"Δίδωμι σοι ἡμέραν, Ἀπολλώ,","[('Δίδωμι', 'δίδωμι', 'VERB', {'div': '10'}, 0, 6), ('σοι', 'σύ', 'PRON', {'div': '10'}, 7, 10), ('ἡμέραν', 'ἡμέρα', 'NOUN', {'div': '10'}, 11, 17), (',', ',', 'PUNCT', {'div': '10'}, 17, 18), ('Ἀπολλώ', 'ἀπολλώ', 'PROPN', {'div': '10'}, 19, 25), (',', ',', 'PUNCT', {'div': '10'}, 25, 26)]",6
35,tlg0304.tlg001,lagt_tlg0304.tlg001_35,35,ἵνα συμβουλεύσῃς ἑαυτῷ περί τῆς ζωῆς σου.,"[('ἵνα', 'ἵνα', 'SCONJ', {'div': '10'}, 0, 3), ('συμβουλεύσῃς', 'συμβουλεύζω', 'VERB', {'div': '10'}, 4, 16), ('ἑαυτῷ', 'ἑαυτοῦ', 'PRON', {'div': '10'}, 17, 22), ('περί', 'περί', 'ADP', {'div': '10'}, 23, 27), ('τῆς', 'ὁ', 'DET', {'div': '10'}, 28, 31), ('ζωῆς', 'ζωή', 'NOUN', {'div': '10'}, 32, 36), ('σου', 'σύ', 'PRON', {'div': '10'}, 37, 40), ('.', '.', 'PUNCT', {'div': '10'}, 40, 41)]",8
36,tlg0304.tlg001,lagt_tlg0304.tlg001_36,36,Καί μεθ’ ἡμέρας τρεῖς ἐκέλευσεν αὐτόν ἀχθῆναι.,"[('Καί', 'καί', 'CCONJ', {'div': '11'}, 0, 3), ('μεθ’', 'μεθ’', 'ADP', {'div': '11'}, 4, 8), ('ἡμέρας', 'ἡμέρα', 'NOUN', {'div': '11'}, 9, 15), ('τρεῖς', 'τρεῖς', 'NUM', {'div': '11'}, 16, 21), ('ἐκέλευσεν', 'κελεύω', 'VERB', {'div': '11'}, 22, 31), ('αὐτόν', 'αὐτός', 'PRON', {'div': '11'}, 32, 37), ('ἀχθῆναι', 'ἄγω', 'VERB', {'div': '11'}, 38, 45), ('.', '.', 'PUNCT', {'div': '11'}, 45, 46)]",8
37,tlg0304.tlg001,lagt_tlg0304.tlg001_37,37,ἦν δέ πολύ πλῆθος συγκλητικῶν καί βουλευτικῶν καί σοφῶν μεγάλων.,"[('ἦν', 'εἰμί', 'AUX', {'div': '11'}, 0, 2), ('δέ', 'δέ', 'ADV', {'div': '11'}, 3, 5), ('πολύ', 'πολύς', 'ADJ', {'div': '11'}, 6, 10), ('πλῆθος', 'πλῆθος', 'NOUN', {'div': '11'}, 11, 17), ('συγκλητικῶν', 'συγκλητικός', 'NOUN', {'div': '11'}, 18, 29), ('καί', 'καί', 'CCONJ', {'div': '11'}, 30, 33), ('βουλευτικῶν', 'βουλευτικός', 'ADJ', {'div': '11'}, 34, 45), ('καί', 'καί', 'CCONJ', {'div': '11'}, 46, 49), ('σοφῶν', 'σοφός', 'ADJ', {'div': '11'}, 50, 55), ('μεγάλων', 'μέγας', 'ADJ', {'div': '11'}, 56, 63), ('.', '.', 'PUNCT', {'div': '11'}, 63, 64)]",11
38,tlg0304.tlg001,lagt_tlg0304.tlg001_38,38,καί κελεύσας αὐτόν κληθῆναι εἶπεν.,"[('καί', 'καί', 'CCONJ', {'div': '11'}, 0, 3), ('κελεύσας', 'κελεύω', 'VERB', {'div': '11'}, 4, 12), ('αὐτόν', 'αὐτός', 'PRON', {'div': '11'}, 13, 18), ('κληθῆναι', 'καλέω', 'VERB', {'div': '11'}, 19, 27), ('εἶπεν', 'λέγω', 'VERB', {'div': '11'}, 28, 33), ('.', '.', 'PUNCT', {'div': '11'}, 33, 34)]",6
39,tlg0304.tlg001,lagt_tlg0304.tlg001_39,39,Ἀναγνωσθήτω τά ἄκτα Ἀπολλώ.,"[('Ἀναγνωσθήτω', 'ἀναγνωσθήτω', 'VERB', {'div': '11'}, 0, 11), ('τά', 'ὁ', 'DET', {'div': '11'}, 12, 14), ('ἄκτα', 'ἄκτος', 'NOUN', {'div': '11'}, 15, 19), ('Ἀπολλώ', 'ἀπολλώ', 'PROPN', {'div': '11'}, 20, 26), ('.', '.', 'PUNCT', {'div': '11'}, 26, 27)]",5
40,tlg0304.tlg001,lagt_tlg0304.tlg001_40,40,καί ἀναγνωσθέντων αὐτῶν Περέννιος ὁ ἀνθύπατος εἶπεν.,"[('καί', 'καί', 'CCONJ', {'div': '11'}, 0, 3), ('ἀναγνωσθέντων', 'ἀναγιγνώσκω', 'VERB', {'div': '11'}, 4, 17), ('αὐτῶν', 'αὐτός', 'PRON', {'div': '11'}, 18, 23), ('Περέννιος', 'περέννιος', 'PROPN', {'div': '11'}, 24, 33), ('ὁ', 'ὁ', 'DET', {'div': '11'}, 34, 35), ('ἀνθύπατος', 'ἀνθύπατος', 'NOUN', {'div': '11'}, 36, 45), ('εἶπεν', 'λέγω', 'VERB', {'div': '11'}, 46, 51), ('.', '.', 'PUNCT', {'div': '11'}, 51, 52)]",8
41,tlg0304.tlg001,lagt_tlg0304.tlg001_41,41,"Τί συνεβούλευσας σεαυτῷ, Ἀπολλώ;","[('Τί', 'τίς', 'PRON', {'div': '11'}, 0, 2), ('συνεβούλευσας', 'συνεβούλευζω', 'VERB', {'div': '11'}, 3, 16), ('σεαυτῷ', 'σεαυτοῦ', 'PRON', {'div': '11'}, 17, 23), (',', ',', 'PUNCT', {'div': '11'}, 23, 24), ('Ἀπολλώ', 'ἀπολλώ', 'PROPN', {'div': '11'}, 25, 31), (';', ';', 'PUNCT', {'div': '11'}, 31, 32)]",6
42,tlg0304.tlg001,lagt_tlg0304.tlg001_42,42,Ὅ δέ Ἀπολλώς εἶπεν.,"[('Ὅ', 'ὅ', 'DET', {'div': '12'}, 0, 1), ('δέ', 'δέ', 'ADV', {'div': '12'}, 2, 4), ('Ἀπολλώς', 'ἀπολλώς', 'PROPN', {'div': '12'}, 5, 12), ('εἶπεν', 'λέγω', 'VERB', {'div': '12'}, 13, 18), ('.', '.', 'PUNCT', {'div': '12'}, 18, 19)]",5
43,tlg0304.tlg001,lagt_tlg0304.tlg001_43,43,"Μένειν με θεοσεβῆ, καθώς ἐν τοῖς ἄκτοις λογισάμενος ἡμᾶς ὥρισας.","[('Μένειν', 'μένω', 'VERB', {'div': '12'}, 0, 6), ('με', 'ἐγώ', 'PRON', {'div': '12'}, 7, 9), ('θεοσεβῆ', 'θεοσεβῆς', 'ADJ', {'div': '12'}, 10, 17), (',', ',', 'PUNCT', {'div': '12'}, 17, 18), ('καθώς', 'καθώς', 'ADV', {'div': '12'}, 19, 24), ('ἐν', 'ἐν', 'ADP', {'div': '12'}, 25, 27), ('τοῖς', 'ὁ', 'DET', {'div': '12'}, 28, 32), ('ἄκτοις', 'ἄκτος', 'NOUN', {'div': '12'}, 33, 39), ('λογισάμενος', 'λογίζομαι', 'VERB', {'div': '12'}, 40, 51), ('ἡμᾶς', 'ἡμεῖς', 'PRON', {'div': '12'}, 52, 56), ('ὥρισας', 'ὥρισας', 'VERB', {'div': '12'}, 57, 63), ('.', '.', 'PUNCT', {'div': '12'}, 63, 64)]",12
44,tlg0304.tlg001,lagt_tlg0304.tlg001_44,44,Περέννιος ὁ ἀνθύπατος εἶπεν.,"[('Περέννιος', 'περέννιος', 'PROPN', {'div': '13'}, 0, 9), ('ὁ', 'ὁ', 'DET', {'div': '13'}, 10, 11), ('ἀνθύπατος', 'ἀνθύπατος', 'NOUN', {'div': '13'}, 12, 21), ('εἶπεν', 'λέγω', 'VERB', {'div': '13'}, 22, 27), ('.', '.', 'PUNCT', {'div': '13'}, 27, 28)]",5
45,tlg0304.tlg001,lagt_tlg0304.tlg001_45,45,"Διά τό δόγμα τῆς συγκλήτου συμβουλεύω σοι μετανοῆσαι καί σέβειν καί προσκυνεῖν τούς θεούς, οὕς πάντες ἄνθρωποι σέβομεν καί προσκυνοῦμεν,","[('Διά', 'διά', 'ADP', {'div': '13'}, 0, 3), ('τό', 'ὁ', 'DET', {'div': '13'}, 4, 6), ('δόγμα', 'δόγμα', 'NOUN', {'div': '13'}, 7, 12), ('τῆς', 'ὁ', 'DET', {'div': '13'}, 13, 16), ('συγκλήτου', 'σύγκλητος', 'NOUN', {'div': '13'}, 17, 26), ('συμβουλεύω', 'συμβουλεύω', 'VERB', {'div': '13'}, 27, 37), ('σοι', 'σύ', 'PRON', {'div': '13'}, 38, 41), ('μετανοῆσαι', 'μετανοέω', 'VERB', {'div': '13'}, 42, 52), ('καί', 'καί', 'CCONJ', {'div': '13'}, 53, 56), ('σέβειν', 'σέβομαι', 'VERB', {'div': '13'}, 57, 63), ('καί', 'καί', 'CCONJ', {'div': '13'}, 64, 67), ('προσκυνεῖν', 'προσκυνέω', 'VERB', {'div': '13'}, 68, 78), ('τούς', 'ὁ', 'DET', {'div': '13'}, 79, 83), ('θεούς', 'θεός', 'NOUN', {'div': '13'}, 84, 89), (',', ',', 'PUNCT', {'div': '13'}, 89, 90), ('οὕς', 'ὅς', 'PRON', {'div': '13'}, 91, 94), ('πάντες', 'πᾶς', 'DET', {'div': '13'}, 95, 101), ('ἄνθρωποι', 'ἄνθρωπος', 'NOUN', {'div': '13'}, 102, 110), ('σέβομεν', 'σέβομαι', 'VERB', {'div': '13'}, 111, 118), ('καί', 'καί', 'CCONJ', {'div': '13'}, 119, 122), ('προσκυνοῦμεν', 'προσκυνοῦ', 'VERB', {'div': '13'}, 123, 135), (',', ',', 'PUNCT', {'div': '13'}, 135, 136)]",22
46,tlg0304.tlg001,lagt_tlg0304.tlg001_46,46,καί ζῆν σε μεθ’ ἡμῶν.,"[('καί', 'καί', 'CCONJ', {'div': '13'}, 0, 3), ('ζῆν', 'ζῶ', 'VERB', {'div': '13'}, 4, 7), ('σε', 'σύ', 'PRON', {'div': '13'}, 8, 10), ('μεθ’', 'μεθ’', 'ADP', {'div': '13'}, 11, 15), ('ἡμῶν', 'ἡμεῖς', 'PRON', {'div': '13'}, 16, 20), ('.', '.', 'PUNCT', {'div': '13'}, 20, 21)]",6
47,tlg0304.tlg001,lagt_tlg0304.tlg001_47,47,Ἀπολλώς εἶπεν.,"[('Ἀπολλώς', 'ἀπολλώς', 'PROPN', {'div': '14'}, 0, 7), ('εἶπεν', 'λέγω', 'VERB', {'div': '14'}, 8, 13), ('.', '.', 'PUNCT', {'div': '14'}, 13, 14)]",3
48,tlg0304.tlg001,lagt_tlg0304.tlg001_48,48,"Ἐγώ μέν τό δόγμα τῆς συγκλήτου γινώσκω, Περέννιε.","[('Ἐγώ', 'ἐγώ', 'PRON', {'div': '14'}, 0, 3), ('μέν', 'μέν', 'ADV', {'div': '14'}, 4, 7), ('τό', 'ὁ', 'DET', {'div': '14'}, 8, 10), ('δόγμα', 'δόγμα', 'NOUN', {'div': '14'}, 11, 16), ('τῆς', 'ὁ', 'DET', {'div': '14'}, 17, 20), ('συγκλήτου', 'σύγκλητος', 'NOUN', {'div': '14'}, 21, 30), ('γινώσκω', 'γιγνώσκω', 'VERB', {'div': '14'}, 31, 38), (',', ',', 'PUNCT', {'div': '14'}, 38, 39), ('Περέννιε', 'περέννιος', 'PROPN', {'div': '14'}, 40, 48), ('.', '.', 'PUNCT', {'div': '14'}, 48, 49)]",10
49,tlg0304.tlg001,lagt_tlg0304.tlg001_49,49,"ἐγενόμην δέ θεοσεβής, ἵνα μή σέβωμαι εἴδωλα χειροποίητα.","[('ἐγενόμην', 'γίγνομαι', 'VERB', {'div': '14'}, 0, 8), ('δέ', 'δέ', 'ADV', {'div': '14'}, 9, 11), ('θεοσεβής', 'θεοσεβής', 'ADJ', {'div': '14'}, 12, 20), (',', ',', 'PUNCT', {'div': '14'}, 20, 21), ('ἵνα', 'ἵνα', 'SCONJ', {'div': '14'}, 22, 25), ('μή', 'μή', 'ADV', {'div': '14'}, 26, 28), ('σέβωμαι', 'σέβωμαι', 'VERB', {'div': '14'}, 29, 36), ('εἴδωλα', 'εἴδωλον', 'NOUN', {'div': '14'}, 37, 43), ('χειροποίητα', 'χειροποίητος', 'ADJ', {'div': '14'}, 44, 55), ('.', '.', 'PUNCT', {'div': '14'}, 55, 56)]",10
50,tlg0304.tlg001,lagt_tlg0304.tlg001_50,50,"διό οὐ μή προσκυνήσω χρυσόν ἤ ἄργυρον ἤ χαλκόν ἤ σίδηρον ἤ ξυλίνους καί λιθίνους θεούς ψευδωνύμους,","[('διό', 'διό', 'ADV', {'div': '14'}, 0, 3), ('οὐ', 'οὐ', 'ADV', {'div': '14'}, 4, 6), ('μή', 'μή', 'ADV', {'div': '14'}, 7, 9), ('προσκυνήσω', 'προσκυνέω', 'VERB', {'div': '14'}, 10, 20), ('χρυσόν', 'χρυσός', 'NOUN', {'div': '14'}, 21, 27), ('ἤ', 'ἤ', 'CCONJ', {'div': '14'}, 28, 29), ('ἄργυρον', 'ἄργυρος', 'NOUN', {'div': '14'}, 30, 37), ('ἤ', 'ἤ', 'CCONJ', {'div': '14'}, 38, 39), ('χαλκόν', 'χαλκός', 'NOUN', {'div': '14'}, 40, 46), ('ἤ', 'ἤ', 'CCONJ', {'div': '14'}, 47, 48), ('σίδηρον', 'σίδηρος', 'NOUN', {'div': '14'}, 49, 56), ('ἤ', 'ἤ', 'CCONJ', {'div': '14'}, 57, 58), ('ξυλίνους', 'ξύλινος', 'ADJ', {'div': '14'}, 59, 67), ('καί', 'καί', 'CCONJ', {'div': '14'}, 68, 71), ('λιθίνους', 'λίθινος', 'ADJ', {'div': '14'}, 72, 80), ('θεούς', 'θεός', 'NOUN', {'div': '14'}, 81, 86), ('ψευδωνύμους', 'ψευδωνῦμος', 'ADJ', {'div': '14'}, 87, 98), (',', ',', 'PUNCT', {'div': '14'}, 98, 99)]",18
51,tlg0304.tlg001,lagt_tlg0304.tlg001_51,51,"οἵτινες οὔτε βλέπουσιν οὔτε ἀκούουσιν,","[('οἵτινες', 'ὅστις', 'PRON', {'div': '14'}, 0, 7), ('οὔτε', 'οὔτε', 'CCONJ', {'div': '14'}, 8, 12), ('βλέπουσιν', 'βλέπω', 'VERB', {'div': '14'}, 13, 22), ('οὔτε', 'οὔτε', 'CCONJ', {'div': '14'}, 23, 27), ('ἀκούουσιν', 'ἀκούω', 'VERB', {'div': '14'}, 28, 37), (',', ',', 'PUNCT', {'div': '14'}, 37, 38)]",6
